icmT,accX,accY,accZ,accT,gyrX,gyrY,gyrZ,gyrT,magX,magY,magZ,magT,accX_,accY_,accZ_,gyrX_,gyrY_,gyrZ_,magX_,magY_,magZ_,roll,pitch,yaw,roll_,pitch_,yaw_
317860.000000,0.222168,-0.983886,0.012207,31786.000000,-12.634277,-1.342773,-0.671387,31786.000000,17.840393,34.766174,-32.386047,31786.000000,0.162660,-0.986655,0.007359,-5.710591,4.217569,6.046184,0.341734,0.680315,-0.648374,10.391648,2.755235,67.224854,10.391648,2.755235,67.224854
317870.000000,0.202637,-0.999023,-0.000488,31787.000000,-12.817383,3.047943,-1.098633,31787.000000,16.790390,34.616165,-33.586044,31787.000000,0.164676,-0.986307,0.008940,-5.206331,7.880660,5.195248,0.341556,0.681206,-0.647533,10.384158,2.815355,67.353706,10.384158,2.815355,67.353706
317880.000000,0.193848,-0.994140,0.011719,31788.000000,-13.000488,7.137299,-0.671387,31788.000000,16.790390,34.616165,-33.286041,31788.000000,0.167384,-0.985841,0.010053,-4.725272,10.914255,5.214388,0.340892,0.681703,-0.647359,10.375779,2.874767,67.521042,10.375779,2.874767,67.521042
317890.000000,0.174805,-1.005371,0.001953,31789.000000,-12.878418,9.273529,-0.671387,31789.000000,16.340393,34.616165,-33.286041,31789.000000,0.170107,-0.985367,0.010788,-3.975345,11.780430,4.803518,0.339407,0.681909,-0.647922,10.370735,2.930936,67.708496,10.370735,2.930936,67.708496
317900.000000,0.167480,-1.019043,-0.001953,31790.000000,-12.817383,9.761810,-0.427246,31790.000000,17.240387,35.216171,-32.236038,31790.000000,0.172204,-0.984998,0.011121,-3.157393,10.952109,4.642962,0.337212,0.682372,-0.648580,10.365840,2.983195,67.900703,10.365840,2.983195,67.900703
317910.000000,0.182129,-1.051758,0.012207,31791.000000,-13.366699,6.893158,0.667572,31791.000000,17.240387,34.766174,-32.686035,31791.000000,0.173407,-0.984788,0.011105,-3.331179,6.941779,5.292221,0.334919,0.683380,-0.648707,10.351713,3.041604,68.064583,10.351713,3.041604,68.064583
317920.000000,0.191406,-1.036621,0.013672,31792.000000,-14.221191,6.343842,1.766205,31792.000000,15.590393,34.766174,-32.686035,31792.000000,0.174146,-0.984658,0.011011,-3.594367,5.464737,5.869929,0.332891,0.684590,-0.648476,10.327962,3.107326,68.222778,10.327962,3.107326,68.222778
317930.000000,0.198730,-1.027344,0.005859,31793.000000,-15.075684,7.564545,1.644135,31793.000000,17.844299,34.616165,-31.786041,31793.000000,0.174928,-0.984521,0.010930,-3.821596,5.785729,5.208682,0.331286,0.685785,-0.648034,10.306791,3.180199,68.392075,10.306791,3.180199,68.392075
317940.000000,0.228027,-1.024902,0.012207,31794.000000,-15.808105,9.883881,1.155853,31794.000000,17.844299,34.617142,-32.234573,31794.000000,0.176154,-0.984303,0.010806,-3.898298,7.108457,4.233677,0.331230,0.686796,-0.646992,10.292257,3.258935,68.580490,10.292257,3.258935,68.580490
317950.000000,0.213379,-1.020019,0.016113,31795.000000,-16.601562,12.203217,1.216888,31795.000000,15.594299,34.617142,-32.234573,31795.000000,0.178082,-0.983957,0.010720,-4.012131,8.291859,3.851018,0.332189,0.687575,-0.645671,10.279659,3.343967,68.785957,10.279659,3.343967,68.785957
317960.000000,0.190918,-1.002929,0.019043,31796.000000,-16.784668,13.301849,1.277924,31796.000000,18.144302,33.417145,-32.834579,31796.000000,0.180355,-0.983542,0.010798,-3.517296,8.175654,3.486342,0.333054,0.687886,-0.644894,10.269363,3.428998,68.996452,10.269363,3.428998,68.996452
317970.000000,0.179199,-1.007812,0.021973,31797.000000,-16.662598,13.545990,1.155853,31797.000000,18.144302,34.617142,-32.534576,31797.000000,0.182346,-0.983172,0.011098,-2.759330,7.221078,2.964350,0.334832,0.687198,-0.644707,10.262791,3.510777,69.202187,10.262791,3.510777,69.202187
317980.000000,0.189941,-1.023437,0.038574,31798.000000,-15.380859,11.775970,1.399994,31798.000000,18.294296,34.617142,-32.534576,31798.000000,0.183792,-0.982895,0.011750,-0.946109,4.393746,2.825835,0.337896,0.685923,-0.644465,10.255644,3.577596,69.381371,10.255644,3.577596,69.381371
317990.000000,0.186035,-1.028808,0.024902,31799.000000,-15.197754,8.785248,1.461029,31799.000000,17.094299,35.517151,-32.384583,31799.000000,0.184762,-0.982700,0.012818,-0.334371,0.622547,2.513271,0.341060,0.684975,-0.643807,10.249176,3.640036,69.522362,10.249176,3.640036,69.522362
318000.000000,0.180176,-1.017090,0.041504,31800.000000,-15.319824,6.038666,1.399994,31800.000000,17.094299,34.167145,-32.234573,31800.000000,0.185296,-0.982580,0.014212,-0.065296,-2.596830,2.101020,0.343234,0.684696,-0.642948,10.244062,3.700796,69.629936,10.244062,3.700796,69.629936
318010.000000,0.191406,-1.028320,0.031738,31801.000000,-14.648438,4.024506,1.277924,31801.000000,17.844299,34.167145,-32.234573,31801.000000,0.185457,-0.982524,0.015887,0.940124,-4.832077,1.657498,0.344649,0.684611,-0.642280,10.240440,3.751807,69.713234,10.240440,3.751807,69.713234
318020.000000,0.213867,-1.021972,0.027832,31802.000000,-14.953613,3.658295,1.705170,31802.000000,18.594299,35.667145,-31.484573,31802.000000,0.185605,-0.982466,0.017671,0.922383,-5.282680,1.770867,0.346321,0.684636,-0.641355,10.232883,3.802707,69.788345,10.232883,3.802707,69.788345
318030.000000,0.206543,-1.024414,0.032715,31803.000000,-14.160156,2.742767,1.522064,31803.000000,18.594299,35.217148,-31.484573,31803.000000,0.186094,-0.982341,0.019384,1.953554,-6.200453,1.284078,0.348699,0.685313,-0.639340,10.227848,3.842814,69.848694,10.227848,3.842814,69.848694
318040.000000,0.206543,-1.011719,0.017578,31804.000000,-13.549805,3.597260,1.888275,31804.000000,17.244293,35.217148,-31.484573,31804.000000,0.186903,-0.982156,0.020921,2.714520,-5.323663,1.359271,0.351133,0.686660,-0.636556,10.220276,3.874340,69.911583,10.220276,3.874340,69.911583
318050.000000,0.193848,-1.011230,0.028320,31805.000000,-12.634277,2.986908,1.766205,31805.000000,17.394302,35.517151,-31.634583,31805.000000,0.187820,-0.981953,0.022169,3.692442,-5.902491,0.955872,0.352517,0.688509,-0.633788,10.215127,3.894804,69.964310,10.215127,3.894804,69.964310
318060.000000,0.183105,-1.000488,0.003418,31806.000000,-12.512207,2.437592,1.033783,31806.000000,18.744293,35.217148,-31.784576,31806.000000,0.188563,-0.981791,0.023022,3.814288,-6.351418,-0.000668,0.353153,0.690486,-0.631279,10.218130,3.912661,70.009094,10.218130,3.912661,70.009094
318070.000000,0.178223,-1.004883,0.025391,31807.000000,-12.084961,1.277924,0.362396,31807.000000,18.744293,35.067154,-30.884583,31807.000000,0.188892,-0.981719,0.023425,4.203275,-7.322002,-0.817494,0.354330,0.692093,-0.628855,10.228039,3.925503,70.039360,10.228039,3.925503,70.039360
318080.000000,0.177734,-1.022949,0.015625,31808.000000,-10.803223,-0.305176,0.301361,31808.000000,18.594299,35.067154,-30.884583,31808.000000,0.188718,-0.981749,0.023536,5.360664,-8.587425,-0.977953,0.356379,0.693374,-0.626280,10.238145,3.925398,70.049728,10.238145,3.925398,70.049728
318090.000000,0.175293,-1.044433,0.022949,31809.000000,-10.925293,-1.464844,-0.244141,31809.000000,18.144302,35.667145,-32.834579,31809.000000,0.188016,-0.981885,0.023484,5.056587,-9.307776,-1.584487,0.358424,0.694327,-0.624053,10.252575,3.926556,70.044914,10.252575,3.926556,70.044914
318100.000000,0.187012,-1.038086,0.009277,31810.000000,-11.474609,-1.647949,-0.488281,31810.000000,18.144302,35.667145,-32.234573,31810.000000,0.186901,-0.982104,0.023232,4.350577,-8.997585,-1.845199,0.359528,0.694776,-0.622917,10.267808,3.933373,70.036636,10.267808,3.933373,70.036636
318110.000000,0.191894,-1.057617,0.008301,31811.000000,-10.375977,-0.488281,-0.549316,31811.000000,17.994293,35.667145,-32.234573,31811.000000,0.185657,-0.982353,0.022672,5.264489,-7.395346,-1.901622,0.359607,0.694922,-0.622708,10.281880,3.929949,70.039993,10.281880,3.929949,70.039993
318120.000000,0.198242,-1.052734,0.000977,31812.000000,-10.375977,1.033783,-0.305176,31812.000000,17.094299,34.767151,-31.934570,31812.000000,0.184521,-0.982589,0.021716,5.029914,-5.554743,-1.654149,0.358782,0.694953,-0.623151,10.291948,3.927713,70.059875,10.291948,3.927713,70.059875
318130.000000,0.207031,-1.035644,0.004395,31813.000000,-10.986328,3.475189,-0.488281,31813.000000,17.094299,35.667145,-31.034576,31813.000000,0.183705,-0.982770,0.020400,4.212449,-2.970256,-1.830146,0.356994,0.695169,-0.623935,10.302652,3.933042,70.106659,10.302652,3.933042,70.106659
318140.000000,0.208496,-1.019043,-0.006836,31814.000000,-10.986328,5.062103,-1.220703,31814.000000,18.594299,35.667145,-31.034576,31814.000000,0.183421,-0.982855,0.018772,4.032398,-1.411647,-2.509708,0.355033,0.695969,-0.624162,10.319982,3.940164,70.171715,10.319982,3.940164,70.171715
318150.000000,0.202148,-1.040527,-0.018555,31815.000000,-11.657715,5.977631,-1.586914,31815.000000,18.744293,35.667145,-31.034576,31815.000000,0.183628,-0.982853,0.016732,3.210207,-0.622434,-2.771711,0.354191,0.697111,-0.623366,10.340787,3.956101,70.246086,10.340787,3.956101,70.246086
318160.000000,0.172363,-1.024414,-0.014648,31816.000000,-12.268066,6.771088,-2.197266,31816.000000,18.744293,37.017151,-31.934570,31816.000000,0.183893,-0.982843,0.014211,2.504175,-0.014736,-3.234494,0.354548,0.698323,-0.621805,10.367458,3.980638,70.326363,10.367458,3.980638,70.326363
318170.000000,0.169434,-1.045410,-0.014648,31817.000000,-12.390137,6.710052,-2.990723,31817.000000,19.494293,37.017151,-31.934570,31817.000000,0.183684,-0.982919,0.011374,2.315772,-0.276011,-3.820856,0.355532,0.699625,-0.619775,10.401120,4.009190,70.403053,10.401120,4.009190,70.403053
318180.000000,0.179199,-1.055176,-0.005371,31818.000000,-12.573242,4.940033,-2.929688,31818.000000,19.044296,34.767151,-30.884583,31818.000000,0.182884,-0.983098,0.008480,2.076255,-2.148745,-3.525566,0.357291,0.700615,-0.617643,10.432571,4.042340,70.458145,10.432571,4.042340,70.458145
318190.000000,0.184570,-1.051269,-0.001953,31819.000000,-12.878418,3.475189,-2.929688,31819.000000,19.044296,36.267151,-31.634583,31819.000000,0.181766,-0.983325,0.005795,1.732491,-3.562218,-3.300443,0.359758,0.700964,-0.615811,10.462088,4.080948,70.493927,10.462088,4.080948,70.493927
318200.000000,0.196777,-1.040039,-0.011230,31820.000000,-13.427734,2.986908,-3.051758,31820.000000,17.994293,36.267151,-31.634583,31820.000000,0.180648,-0.983542,0.003409,1.878470,-3.907927,-3.198755,0.362110,0.701024,-0.614363,10.490905,4.119772,70.520622,10.490905,4.119772,70.520622
318210.000000,0.193359,-1.022949,-0.020996,31821.000000,-13.427734,3.047943,-3.417969,31821.000000,17.994293,37.017151,-30.584579,31821.000000,0.179770,-0.983708,0.001142,1.129198,-3.684030,-3.327156,0.363542,0.701526,-0.612943,10.521710,4.167638,70.545395,10.521710,4.167638,70.545395
318220.000000,0.193359,-1.007812,-0.006348,31822.000000,-12.634277,3.719330,-3.479004,31822.000000,17.994293,35.817154,-31.934570,31822.000000,0.179262,-0.983801,-0.001068,1.898935,-2.881421,-3.140154,0.363698,0.702635,-0.611578,10.551906,4.209345,70.576370,10.551906,4.209345,70.576370
318230.000000,0.208496,-1.011230,-0.006348,31823.000000,-11.657715,2.864838,-3.723145,31823.000000,16.494293,35.817154,-31.934570,31823.000000,0.179236,-0.983801,-0.003025,2.771198,-3.595734,-3.132334,0.362282,0.703666,-0.611233,10.583860,4.242927,70.601357,10.583860,4.242927,70.601357
318240.000000,0.186523,-0.998535,0.005371,31824.000000,-10.864258,1.461029,-4.211426,31824.000000,17.994293,36.267151,-31.334579,31824.000000,0.179667,-0.983717,-0.004535,3.383677,-4.761171,-3.346874,0.359469,0.704437,-0.612005,10.620465,4.269820,70.617760,10.620465,4.269820,70.617760
318250.000000,0.194824,-1.018066,0.002930,31825.000000,-10.925293,0.789642,-3.662109,31825.000000,17.994293,37.017151,-32.384583,31825.000000,0.180294,-0.983597,-0.005501,3.113936,-5.108932,-2.538018,0.356340,0.705175,-0.612984,10.651686,4.297900,70.633408,10.651686,4.297900,70.633408
318260.000000,0.180664,-1.025879,0.005859,31826.000000,-9.948730,-0.732422,-4.089355,31826.000000,19.044296,37.017151,-32.384583,31826.000000,0.180866,-0.983490,-0.005947,3.847870,-6.221531,-2.722469,0.353811,0.705710,-0.613833,10.687136,4.316369,70.638985,10.687136,4.316369,70.638985
318270.000000,0.184082,-1.042480,0.003906,31827.000000,-9.765625,-1.586914,-3.723145,31827.000000,19.494293,37.017151,-30.584579,31827.000000,0.181190,-0.983430,-0.005966,3.745885,-6.577460,-2.121973,0.352741,0.706097,-0.614004,10.718665,4.332697,70.638565,10.718665,4.332697,70.638565
318280.000000,0.182617,-1.030761,-0.006836,31828.000000,-9.582520,-2.807617,-3.479004,31828.000000,19.494293,35.817154,-31.634583,31828.000000,0.181211,-0.983428,-0.005742,3.638417,-7.228568,-1.681281,0.353685,0.706366,-0.613150,10.747195,4.346643,70.625015,10.747195,4.346643,70.625015
318290.000000,0.196289,-1.046875,-0.015137,31829.000000,-8.789062,-3.173828,-2.929688,31829.000000,19.494293,35.817154,-31.634583,31829.000000,0.181087,-0.983451,-0.005576,4.110165,-6.979643,-0.979791,0.356197,0.705974,-0.612148,10.769628,4.352340,70.604164,10.769628,4.352340,70.604164
318300.000000,0.171387,-1.021972,-0.015137,31830.000000,-9.216309,-3.845215,-2.868652,31830.000000,17.394302,35.517151,-30.284576,31830.000000,0.180870,-0.983491,-0.005663,3.358617,-7.017422,-0.801305,0.358969,0.705147,-0.611481,10.790760,4.362211,70.572784,10.790760,4.362211,70.572784
318310.000000,0.193359,-1.024414,-0.016602,31831.000000,-10.070801,-4.821777,-2.929688,31831.000000,17.394302,35.967148,-30.734573,31831.000000,0.180527,-0.983552,-0.006016,2.249597,-7.317385,-0.751732,0.360478,0.704867,-0.610916,10.811668,4.380670,70.530266,10.811668,4.380670,70.530266
318320.000000,0.189453,-1.012695,-0.021973,31832.000000,-9.521484,-4.821777,-2.502441,31832.000000,18.594299,35.967148,-30.734573,31832.000000,0.180249,-0.983599,-0.006627,2.569174,-6.630069,-0.236471,0.360734,0.705245,-0.610328,10.827649,4.394087,70.488388,10.827649,4.394087,70.488388
318330.000000,0.178223,-1.019043,-0.026855,31833.000000,-9.094238,-6.652832,-2.563477,31833.000000,18.744293,35.217148,-31.484573,31833.000000,0.180071,-0.983625,-0.007543,2.735105,-7.727621,-0.231188,0.360955,0.705505,-0.609896,10.843702,4.404117,70.429283,10.843702,4.404117,70.429283
318340.000000,0.180176,-1.016601,-0.021484,31834.000000,-8.789062,-7.080078,-2.990723,31834.000000,18.744293,36.567154,-30.584579,31834.000000,0.179799,-0.983665,-0.008741,2.759827,-7.359850,-0.575778,0.361612,0.705388,-0.609644,10.863306,4.412350,70.366417,10.863306,4.412350,70.366417
318350.000000,0.165527,-1.009765,-0.037109,31835.000000,-7.873535,-9.155273,-2.746582,31835.000000,18.744293,36.567154,-30.584579,31835.000000,0.179310,-0.983740,-0.010192,3.355846,-8.571873,-0.246683,0.362443,0.705582,-0.608924,10.879560,4.413136,70.283234,10.879560,4.413136,70.283234
318360.000000,0.152344,-1.019531,-0.036133,31836.000000,-7.263184,-10.681152,-3.173828,31836.000000,18.594299,35.817154,-29.534576,31836.000000,0.178384,-0.983888,-0.011981,3.596595,-9.123007,-0.586847,0.363377,0.706425,-0.607388,10.898600,4.410006,70.185211,10.898600,4.410006,70.185211
318370.000000,0.177246,-1.020019,-0.046387,31837.000000,-6.591797,-11.840820,-2.563477,31837.000000,18.294296,35.967148,-31.484573,31837.000000,0.177013,-0.984107,-0.014155,3.861666,-9.242512,0.096636,0.364245,0.707435,-0.605691,10.909687,4.402886,70.076141,10.909687,4.402886,70.076141
318380.000000,0.174316,-1.038086,-0.047852,31838.000000,-6.408691,-12.512207,-2.319336,31838.000000,18.294296,37.017151,-31.934570,31838.000000,0.175549,-0.984329,-0.016711,3.622545,-8.849869,0.371344,0.364396,0.708107,-0.604814,10.916464,4.397086,69.962357,10.916464,4.397086,69.962357
318390.000000,0.179199,-1.023926,-0.043945,31839.000000,-6.958008,-12.634277,-2.319336,31839.000000,17.244293,37.017151,-31.934570,31839.000000,0.174205,-0.984515,-0.019547,2.689473,-7.931723,0.387761,0.363137,0.708607,-0.604986,10.921551,4.400082,69.851952,10.921551,4.400082,69.851952
318400.000000,0.202637,-1.042480,-0.049805,31840.000000,-6.652832,-11.047363,-3.234863,31840.000000,18.594299,36.267151,-29.834579,31840.000000,0.173206,-0.984628,-0.022500,2.642931,-5.426952,-0.474424,0.360935,0.709364,-0.605416,10.934359,4.403459,69.763412,10.934359,4.403459,69.763412
318410.000000,0.186035,-1.041992,-0.044434,31841.000000,-7.080078,-9.887695,-3.051758,31841.000000,18.594299,36.417145,-30.434570,31841.000000,0.172732,-0.984640,-0.025461,1.889765,-3.523320,-0.210620,0.359318,0.710400,-0.605163,10.944578,4.414400,69.690926,10.944578,4.414400,69.690926
318420.000000,0.178223,-1.051269,-0.051758,31842.000000,-6.896973,-8.239746,-3.967285,31842.000000,18.894302,36.417145,-30.434570,31842.000000,0.172511,-0.984600,-0.028344,1.777324,-1.301166,-1.019340,0.358891,0.711431,-0.604205,10.963324,4.426681,69.636955,10.963324,4.426681,69.636955
318430.000000,0.186035,-1.047363,-0.057129,31843.000000,-7.141113,-6.225586,-3.601074,31843.000000,19.794296,36.417145,-31.784576,31843.000000,0.172295,-0.984552,-0.031180,1.259047,1.087264,-0.529410,0.359591,0.711926,-0.603204,10.977871,4.444408,69.602722,10.977871,4.444408,69.602722
318440.000000,0.178223,-1.046875,-0.054687,31844.000000,-6.896973,-4.211426,-2.624512,31844.000000,19.803574,35.517151,-31.634583,31844.000000,0.172087,-0.984495,-0.034003,1.247141,3.268512,0.504693,0.361549,0.711221,-0.602866,10.982333,4.462672,69.585640,10.982333,4.462672,69.585640
318450.000000,0.159180,-1.034668,-0.055664,31845.000000,-6.652832,-3.356934,-2.624512,31845.000000,18.003571,35.517639,-31.628723,31845.000000,0.171719,-0.984461,-0.036740,1.231535,4.142677,0.514841,0.363940,0.709366,-0.603612,10.986297,4.481362,69.573524,10.986297,4.481362,69.573524
318460.000000,0.171875,-1.016601,-0.073242,31846.000000,-6.042480,-3.173828,-1.831055,31846.000000,16.953568,35.517639,-30.878723,31846.000000,0.171052,-0.984471,-0.039466,1.562898,4.284653,1.281157,0.365005,0.707367,-0.605312,10.981650,4.496864,69.561996,10.981650,4.496864,69.561996
318470.000000,0.181152,-1.000000,-0.081543,31847.000000,-6.042480,-3.112793,-1.831055,31847.000000,16.953568,36.567642,-31.928711,31847.000000,0.170371,-0.984465,-0.042448,1.276354,4.281600,1.218500,0.363746,0.706107,-0.607537,10.976329,4.515522,69.553886,10.976329,4.515522,69.553886
318480.000000,0.175293,-1.002441,-0.071289,31848.000000,-5.493164,-3.906250,-1.892090,31848.000000,18.003571,36.567642,-31.928711,31848.000000,0.169942,-0.984392,-0.045731,1.534795,3.445270,1.098183,0.360760,0.705601,-0.609901,10.971241,4.532240,69.543663,10.971241,4.532240,69.543663
318490.000000,0.174805,-1.000000,-0.071289,31849.000000,-4.760742,-4.272461,-2.014160,31849.000000,18.603577,37.017639,-31.928711,31849.000000,0.169715,-0.984271,-0.049062,1.940611,3.075708,0.925564,0.357586,0.705461,-0.611929,10.967217,4.545322,69.535782,10.967217,4.545322,69.535782
318500.000000,0.183594,-0.988769,-0.067383,31850.000000,-3.906250,-5.859375,-2.319336,31850.000000,17.403580,37.467636,-29.978714,31850.000000,0.169617,-0.984125,-0.052233,1.662379,1.558290,0.588975,0.355357,0.705941,-0.612673,10.966184,4.561236,69.516426,10.966184,4.561236,69.516426
318510.000000,0.181641,-1.012207,-0.064941,31851.000000,-3.540039,-9.338379,-2.014160,31851.000000,16.953568,37.467636,-31.478714,31851.000000,0.169671,-0.983958,-0.055113,2.452412,-1.645864,0.862607,0.353631,0.707553,-0.611813,10.962273,4.568822,69.466034,10.962273,4.568822,69.466034
318520.000000,0.180664,-1.006836,-0.055176,31852.000000,-2.929688,-10.620117,-2.319336,31852.000000,17.103577,37.017639,-29.828720,31852.000000,0.169896,-0.983781,-0.057532,2.640561,-2.469589,0.525886,0.351336,0.710160,-0.610111,10.961720,4.573093,69.407608,10.961720,4.573093,69.407608
