emgT,emg,rms,mnf,mdf
97.000000,-0.016804,0.030148,15.766407,7.812500
98.000000,-0.016499,0.030193,15.844646,7.812500
99.000000,-0.019398,0.030255,15.911427,7.812500
100.000000,-0.024205,0.030085,15.979498,7.812500
101.000000,-0.025425,0.029966,16.042271,7.812500
102.000000,-0.025044,0.029842,16.093494,7.812500
103.000000,-0.023823,0.029687,16.148972,7.812500
104.000000,-0.023518,0.029514,16.215858,7.812500
105.000000,-0.026112,0.029365,16.265484,7.812500
106.000000,-0.024968,0.029165,16.312038,7.812500
107.000000,-0.027104,0.028972,16.351957,7.812500
108.000000,-0.023823,0.028820,16.384350,7.812500
109.000000,-0.024739,0.028691,16.414087,7.812500
110.000000,-0.022831,0.028507,16.442938,7.812500
111.000000,-0.023213,0.028322,16.471504,7.812500
112.000000,-0.027485,0.028185,16.498930,7.812500
113.000000,-0.024128,0.028015,16.523609,7.812500
114.000000,-0.023213,0.027848,16.548061,7.812500
115.000000,-0.024281,0.027671,16.570808,7.812500
116.000000,-0.022908,0.027495,16.594072,7.812500
117.000000,-0.022984,0.027307,16.616198,7.812500
118.000000,-0.026112,0.027102,16.637831,7.812500
119.000000,-0.026188,0.026911,16.658474,7.812500
120.000000,-0.025502,0.026785,16.678476,7.812500
121.000000,-0.022679,0.026642,16.697975,7.812500
122.000000,-0.023213,0.026496,16.716719,7.812500
123.000000,-0.021839,0.026337,16.735126,7.812500
124.000000,-0.023976,0.026178,16.752607,7.812500
125.000000,-0.024205,0.025993,16.769547,7.812500
126.000000,-0.024586,0.025802,16.787645,7.812500
127.000000,-0.025807,0.025624,16.805832,7.812500
128.000000,-0.022831,0.025487,16.823652,7.812500
129.000000,-0.021687,0.025414,16.839392,7.812500
130.000000,-0.022374,0.025299,16.855249,7.812500
131.000000,-0.025196,0.025232,16.869667,7.812500
132.000000,-0.024510,0.025134,16.885853,7.812500
133.000000,-0.022068,0.024948,16.902319,7.812500
134.000000,-0.023213,0.024788,16.919338,7.812500
135.000000,-0.021382,0.024636,16.938065,7.812500
136.000000,-0.019474,0.024518,16.952265,7.812500
137.000000,-0.019169,0.024406,16.963020,7.812500
138.000000,-0.024434,0.024303,16.972731,7.812500
139.000000,-0.024357,0.024177,16.984478,7.812500
140.000000,-0.021458,0.024057,16.993263,7.812500
141.000000,-0.020085,0.023932,16.996351,7.812500
142.000000,-0.018711,0.023820,16.998240,7.812500
143.000000,-0.017948,0.023691,16.994345,7.812500
144.000000,-0.019474,0.023548,16.987103,7.812500
145.000000,-0.019169,0.023373,16.977907,7.812500
146.000000,-0.022374,0.023217,16.975548,7.812500
147.000000,-0.020237,0.023060,16.971468,7.812500
148.000000,-0.016117,0.022963,16.960333,7.812500
149.000000,-0.014820,0.022879,16.944372,7.812500
150.000000,-0.017643,0.022741,16.924200,7.812500
151.000000,-0.017796,0.022593,16.899273,7.812500
152.000000,-0.020466,0.022450,16.876898,7.812500
153.000000,-0.020314,0.022329,16.851324,7.812500
154.000000,-0.019017,0.022214,16.828911,7.812500
155.000000,-0.018559,0.022146,16.800421,7.812500
156.000000,-0.016804,0.022053,16.765474,7.812500
157.000000,-0.012989,0.021960,16.726479,7.812500
158.000000,-0.019474,0.021874,16.693071,7.812500
159.000000,-0.020466,0.021805,16.658953,7.812500
160.000000,-0.017185,0.021723,16.629572,7.812500
161.000000,-0.017796,0.021656,16.596109,7.812500
162.000000,-0.019398,0.021627,16.556932,7.812500
163.000000,-0.018025,0.021566,16.515509,7.812500
164.000000,-0.016575,0.021500,16.475941,7.812500
